frame_number,x,y,sequence_id,sequence_annotation,number_of_points,still_file,Path,CTsite,CT_serial_number,Folder,xres,yres,Camera_ID
146,2610.018416,1350.85866,17,20,1,EK000081.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
146,2600.671313,986.3216282,18,40,1,EK000081.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
151,633.1060525,2023.850103,19,20,1,EK000086.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
151,577.0234322,920.8919046,20,40,1,EK000086.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
152,749.9448447,1682.68083,21,20,1,EK000087.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
152,735.9241896,1149.895937,22,40,1,EK000087.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
157,955.5811189,1420.961935,23,20,1,EK000092.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
157,960.2546706,1107.833972,24,40,1,EK000092.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
175,2768.919174,1299.449591,27,20,1,EK000110.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
175,2740.877864,958.2803181,28,40,1,EK000110.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
177,315.3045377,1477.044555,25,20,1,EK000112.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
177,273.2425725,1126.528179,26,40,1,EK000112.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
187,2684.795243,1505.085866,29,20,1,EK000122.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
187,2694.142347,990.9951799,30,40,1,EK000122.JPG,F:\Stills\RPPNP\OCCAJ11Stills\,OCCAJ11,B131000470,OCCAJ11Stills,3264,2448,B13
2,1297.8,1335.6,0,30,1,EK000072.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
2,1315.8,835.2,1,40,1,EK000072.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
6,1445.4,1260,2,20,1,EK000076.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
6,1434.6,842.4,3,40,1,EK000076.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
8,647.1672234,406.8156749,4,Lt,1,EK000078_01.jpeg,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,640,480,B14
39,1512.544998,1141.545826,5,20,1,EK000087.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
39,1520.085516,892.70874,6,40,1,EK000087.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
42,1629.423023,1047.289354,7,20,1,EK000090.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
42,1629.423023,881.3979634,8,40,1,EK000090.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
57,226.8867216,1741.016987,9,20,1,EK000105.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
57,196.7246506,915.3302933,10,40,1,EK000105.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
67,189.1841328,1292.356181,11,20,1,EK000115.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
67,159.0220618,949.2626232,12,40,1,EK000115.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
80,121.3194731,1141.545826,13,20,1,EK000128.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
80,110.0086964,979.4246942,14,40,1,EK000128.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
89,2213.813149,1609.057926,15,20,1,EK000137.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
89,2202.502372,779.6009738,16,40,1,EK000137.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
93,2044.1515,1201.869968,17,20,1,EK000141.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
93,2051.692017,824.8440803,18,40,1,EK000141.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
100,1934.813992,1073.681166,19,20,1,EK000148.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
100,1942.35451,888.9384812,20,40,1,EK000148.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
108,1033.722121,1183.018673,21,20,1,EK000156.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
108,1037.49238,892.70874,22,40,1,EK000156.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
122,679.3177866,1137.775567,23,20,1,EK000170.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
122,686.8583044,941.7221054,24,40,1,EK000170.JPG,F:\Stills\RPPNP\OCCAJ12Stills\,OCCAJ12,B140806204,OCCAJ12Stills,2592,1944,B14
0,355.1111111,320,0,Mt,1,a(3)_01.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
0,362.2222222,324.4444444,1,Mt,8,a(3)_01.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
4,371.1111111,328.8888889,1,Mt,8,a(3)_05.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
10,383.5555556,332.4444241,1,Mt,8,a(3)_11.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
14,397.7777778,332.4444444,1,Mt,8,a(3)_15.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
15,433.3333333,334.2222222,1,Mt,8,a(3)_16.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
17,446.6666667,334.2222222,1,Mt,8,a(3)_18.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
20,459.1111111,334.2222222,1,Mt,8,a(3)_21.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
21,459.1111111,334.2222222,1,Mt,8,a(3)_22.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
22,196.8888889,453.3333333,2,Mt,1,a(4)_01.jpeg,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,640,480,B14
45,991.8280222,1395.042776,3,30,1,EK000205.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
45,1023.780428,959.6912424,4,40,1,EK000205.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
47,1431.173607,1387.054674,5,30,1,EK000207.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
47,1455.137911,931.732887,6,40,1,EK000207.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
50,1411.203353,1454.953537,7,20,1,EK000210.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
50,1467.120063,951.7031408,8,40,1,EK000210.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
55,1463.126013,1243.268847,9,20,1,EK000215.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
55,1503.06652,911.7626332,10,40,1,EK000215.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
62,1495.078419,1147.411628,11,20,1,EK000222.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
62,1519.042723,947.7090901,12,40,1,EK000222.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
67,1650.846399,1111.465172,13,20,1,EK000227.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
67,1655.07046,962.724858,14,40,1,EK000227.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
69,171.4749702,1676.919141,15,20,1,EK000229.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
69,205.6135993,925.8693004,16,40,1,EK000229.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
73,425.6180981,1305.187402,17,20,1,EK000233.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
73,425.6180981,944.8352054,18,40,1,EK000233.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
79,664.588502,1149.66698,19,20,1,EK000239.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
79,660.795321,914.4897573,20,40,1,EK000239.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
85,2333.588148,1498.639633,21,20,1,EK000245.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
85,2307.035881,948.6283864,22,40,1,EK000245.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
107,2018.754124,1153.460161,23,20,1,EK000267.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
107,2026.340486,956.2147485,24,40,1,EK000267.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
116,2280.483614,1138.287437,25,20,1,EK000276.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
116,2284.276795,967.5942915,26,40,1,EK000276.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
127,1024.940698,1308.980583,29,20,1,EK000287.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
127,1051.492965,918.2829383,30,40,1,EK000287.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
136,1097.011138,948.6283864,27,40,1,EK000296.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
136,1104.5975,823.453413,28,60,1,EK000296.JPG,F:\Stills\RPPNP\OCCAJ13Stills\,OCCAJ13,B140415863,OCCAJ13Stills,2592,1944,B14
56,544,1690.933333,0,30,1,a (59).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
56,582.5333333,811.4666667,1,40,1,a (59).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
60,2128.4,1464.266667,2,20,1,a (62).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
60,2123.866667,1060.8,3,30,1,a (62).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
61,1425.733333,1718.133333,4,20,1,a (63).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
61,1443.866667,1278.4,5,30,1,a (63).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
65,129.2,1718.133333,6,20,1,a (67).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
65,165.4666667,1115.2,7,40,1,a (67).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
67,1244.4,1641.066667,8,20,1,a (69).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
67,1280.666667,1083.466667,9,40,1,a (69).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
70,568.9333333,1541.333333,10,20,1,a (71).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
70,578,1192.266667,11,40,1,a (71).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
72,2499.917336,1276.045276,12,20,1,a (73).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
72,2491.50332,1011.003779,13,40,1,a (73).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
81,2562.697151,1492.869658,14,20,1,a (81).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
81,2522.835079,982.6351384,15,40,1,a (81).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
95,868.5590979,1397.200685,16,20,1,a (94).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
95,860.5866836,1150.05584,17,40,1,a (94).JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,3264,2448,B11
101,192.1895812,386.7554405,18,Da,1,a(23)_01.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
101,192.1895812,383.9292314,19,Da,11,a(23)_01.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
102,273.2075743,378.2768133,19,Da,11,a(23)_02.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
103,327.8476161,369.7981861,19,Da,11,a(23)_03.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
104,337.268313,368.8561164,19,Da,11,a(23)_04.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
108,382.487658,357.5512802,19,Da,11,a(23)_08.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
109,408.8656092,350.9567924,19,Da,11,a(23)_09.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
114,398.5028427,352.8409318,19,Da,11,a(23)_14.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
116,411.6918183,355.6671408,19,Da,11,a(23)_16.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
120,434.3014908,365.0878377,19,Da,11,a(23)_20.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
121,455.9690936,368.8561164,19,Da,11,a(23)_21.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
122,455.9690936,368.8561164,19,Da,11,a(23)_22.jpeg,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,640,480,B11
194,963.2977218,1311.902902,20,20,1,PICT0083.JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,2592,1944,B11
194,928.6758587,882.5918,21,40,1,PICT0083.JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,2592,1944,B11
199,1267.970117,1059.163302,22,20,1,PICT0088.JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,2592,1944,B11
199,1264.50793,886.0539863,23,40,1,PICT0088.JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,2592,1944,B11
202,1319.902911,1138.793587,24,20,1,PICT0091.JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,2592,1944,B11
202,1316.440725,903.3649178,25,40,1,PICT0091.JPG,F:\Stills\RPPNP\OCCAJ17Stills\,OCCAJ17,B110817581,OCCAJ17Stills,2592,1944,B11
0,42.02607925,454.7354589,0,Lt,1,a(19)_01.jpeg,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,640,480,B11
92,1582.078156,1593.138806,1,30,1,PICT0053.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
92,1603.47731,1022.494693,2,40,1,PICT0053.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
98,1507.181116,1500.409137,3,20,1,PICT0059.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
98,1507.181116,1172.288772,4,40,1,PICT0059.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
103,401.5581468,1543.207446,5,20,1,PICT0064.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
103,383.7255182,1104.524784,6,40,1,PICT0064.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
110,2295.383298,1553.907023,7,20,1,PICT0071.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
110,2266.851092,1079.559104,8,40,1,PICT0071.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
119,2049.293024,1118.790887,9,40,1,PICT0080.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
119,2024.327344,908.3658699,10,60,1,PICT0080.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
127,2099.224384,1115.224361,11,40,1,PICT0088.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
127,2084.958281,940.4646013,12,60,1,PICT0088.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
131,1492.915013,1436.211675,13,20,1,PICT0092.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
131,1496.481539,1175.855298,14,40,1,PICT0092.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
136,1410.884922,1603.838383,15,20,1,PICT0097.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
136,1428.717551,1104.524784,16,40,1,PICT0097.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
144,804.5755517,1329.215903,17,20,1,PICT0105.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
144,804.5755517,1118.790887,18,40,1,PICT0105.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
147,2252.584989,940.4646013,19,60,1,PICT0108.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
147,2241.885412,733.6061102,20,80,1,PICT0108.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
151,604.8501121,1393.413366,21,20,1,PICT0112.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
151,608.4166378,1075.992578,22,40,1,PICT0112.JPG,F:\Stills\RPPNP\OCCAJ18Stills\,OCCAJ18,B110817501,OCCAJ18Stills,2592,1944,B11
0,477.7777778,392.8888889,0,Lt,1,a(592)_01.jpeg,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,720,480,B10
0,481.3333333,394.6666667,1,Lt,5,a(592)_01.jpeg,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,720,480,B10
1,564,383.1111111,1,Lt,5,a(592)_02.jpeg,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,720,480,B10
2,620,378.6666667,1,Lt,5,a(592)_03.jpeg,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,720,480,B10
3,686.6666328,371.5555691,1,Lt,5,a(592)_04.jpeg,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,720,480,B10
4,711.5555149,352.8888923,1,Lt,5,a(592)_05.jpeg,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,720,480,B10
228,2468.358502,1696.286507,6,20,1,PICT0314.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
228,2507.054071,723.3693429,7,40,1,PICT0314.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
231,1628.11186,1679.702692,2,20,1,PICT0317.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
231,1755.254444,679.1458355,3,40,1,PICT0317.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
233,301.4066362,1668.646815,4,20,1,PICT0319.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
233,483.8286045,634.922328,5,40,1,PICT0319.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
238,1611.528045,1442.001339,8,20,1,PICT0324.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
238,1694.447122,717.8414045,9,40,1,PICT0324.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
242,2932.705331,1541.504231,10,20,1,PICT0328.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
242,3021.152346,795.2325426,11,40,1,PICT0328.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
248,118.9846678,1149.020602,12,20,1,PICT0334.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
248,168.7361137,491.1959287,13,40,1,PICT0334.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
252,1699.97506,1220.883802,14,20,1,PICT0338.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
252,1738.670629,706.7855276,15,40,1,PICT0338.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
253,2816.618624,1353.554324,16,20,1,PICT0339.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
253,2871.898008,817.3442963,17,40,1,PICT0339.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
256,1788.422075,916.8471881,18,20,1,PICT0342.JPG,F:\Stills\RPPNP\OCCAJ26Stills\,OCCAJ26,B100081557,OCCAJ26Stills,3264,2448,B10
